                               * opamp testbench
                               Transient Analysis  Thu Jun 15 17:40:49  2023
--------------------------------------------------------------------------------
Index   time            v(out2)         
--------------------------------------------------------------------------------
0	0.000000e+00	5.005086e-09	
1	1.000000e-09	4.102291e-07	
2	2.000000e-09	7.589027e-08	
3	4.000000e-09	-1.67488e-07	
4	8.000000e-09	5.955904e-08	
5	1.600000e-08	-4.70599e-08	
6	3.200000e-08	6.819332e-08	
7	6.400000e-08	-2.97801e-08	
8	9.345220e-08	1.705681e-05	
9	1.000000e-07	-1.86574e-05	
10	1.017312e-07	5.504850e-05	
11	1.051935e-07	3.986508e-05	
12	1.121182e-07	1.472116e-05	
13	1.259677e-07	3.487956e-05	
14	1.536665e-07	5.267916e-06	
15	2.090642e-07	1.057535e-05	
16	2.607840e-07	-1.06652e-05	
17	3.271570e-07	1.088771e-05	
18	3.898814e-07	-1.09724e-05	
19	4.898814e-07	1.114521e-05	
20	5.898814e-07	-1.11912e-05	
21	6.898814e-07	1.134989e-05	
22	7.898814e-07	-1.13900e-05	
23	8.898814e-07	1.154194e-05	
24	9.898814e-07	-1.15733e-05	
25	1.089881e-06	1.171558e-05	
26	1.100000e-06	-1.20183e-05	
27	1.101274e-06	-8.72324e-06	
28	1.103823e-06	6.266510e-06	
29	1.108921e-06	-1.21657e-06	
30	1.119116e-06	4.488386e-07	
31	1.139507e-06	1.912635e-06	
32	1.163522e-06	-1.48614e-06	
33	1.192109e-06	1.537344e-06	
34	1.200000e-06	-1.92732e-06	
35	1.202077e-06	4.658749e-07	
36	1.206232e-06	-3.91298e-07	
37	1.214541e-06	2.974602e-07	
38	1.231160e-06	-2.70500e-07	
39	1.264398e-06	2.408888e-07	
40	1.330873e-06	-2.51207e-07	
41	1.430873e-06	2.311991e-07	
42	1.530873e-06	-2.37481e-07	
43	1.630873e-06	2.242993e-07	
44	1.730873e-06	-2.26183e-07	
45	1.830873e-06	2.170226e-07	
46	1.930873e-06	-2.15290e-07	
47	2.000000e-06	2.064314e-07	
48	2.004402e-06	1.153876e-07	
49	2.013206e-06	-1.37328e-07	
50	2.030815e-06	1.634708e-07	
51	2.062975e-06	-1.07372e-07	
52	2.090835e-06	-2.33147e-07	
53	2.100000e-06	-2.10910e-05	
54	2.102419e-06	1.348316e-05	

Index   time            v(out2)         
--------------------------------------------------------------------------------
55	2.107256e-06	3.368672e-06	
56	2.116930e-06	-3.00686e-06	
57	2.136279e-06	4.117713e-06	
58	2.174976e-06	-4.27151e-06	
59	2.252371e-06	4.414946e-06	
60	2.352371e-06	-4.46854e-06	
61	2.452371e-06	4.565151e-06	
62	2.552371e-06	-4.61272e-06	
63	2.652371e-06	4.701336e-06	
64	2.752371e-06	-4.74035e-06	
65	2.852371e-06	4.820979e-06	
66	2.952371e-06	-4.85176e-06	
67	3.052371e-06	4.924681e-06	
68	3.100000e-06	-4.98459e-06	
69	3.103660e-06	-2.63598e-06	
70	3.110981e-06	3.950870e-06	
71	3.125621e-06	-3.37279e-06	
72	3.154903e-06	5.814349e-06	
73	3.179488e-06	-6.81652e-06	
74	3.200000e-06	7.272124e-06	
75	3.202643e-06	-2.00510e-07	
76	3.207930e-06	-1.86230e-07	
77	3.218502e-06	1.346310e-07	
78	3.239648e-06	-1.73528e-07	
79	3.281939e-06	1.466267e-07	
80	3.366521e-06	-1.73216e-07	
